Group,Family,Scientific_name,Name_Status,Accepted_Name,Taxonomic_Note,Origin,FloraStatus,ConceptNum,Acronym,FloraPage,Scientific_name_auths
Dicotyledons,Onagraceae,Oenothera minor var. cusickii,Synonym,Eremothera minor,,,,872,OENMINCUS,,Oenothera minor (A. Nelson) Munz var. cusickii Munz 
Dicotyledons,Onagraceae,Oenothera ovata,Synonym,Taraxia ovata,,,,897,OENOVA,,Oenothera ovata Nutt. 
Dicotyledons,Onagraceae,Oenothera pallida,Accepted,Oenothera pallida,Bare species,native,Fully described,9954,OENPAL,,Oenothera pallida Lindl. 
Dicotyledons,Onagraceae,Oenothera pallida ssp. pallida,Accepted,Oenothera pallida ssp. pallida,,native,Fully described,2839,OENPALPAL2,,Oenothera pallida Lindl. ssp. pallida 
Dicotyledons,Onagraceae,Oenothera pallida var. pallida,Synonym,Oenothera pallida ssp. pallida,,,,2839,OENPALPAL,,Oenothera pallida Lindl. var. pallida 
Dicotyledons,Onagraceae,Oenothera palmeri,Synonym,Tetrapteron palmeri,,,,901,OENPAL2,,Oenothera palmeri S. Watson 
Dicotyledons,Onagraceae,Oenothera pterosperma,Synonym,Chylismiella pterosperma,,,,924,OENPTE,,Oenothera pterosperma S. Watson 
Dicotyledons,Onagraceae,Oenothera pygmaea,Synonym,Eremothera pygmaea,,,,934,OENPYG,,Oenothera pygmaea Douglas ex Hook. 
Dicotyledons,Onagraceae,Oenothera rydbergii,Synonym,Oenothera villosa ssp. strigosa,,,,2841,OENRYD,,Oenothera rydbergii House 
Dicotyledons,Onagraceae,Oenothera scapoidea,Synonym,Chylismia scapoidea ssp. brachycarpa,,,,958,OENSCA,,Oenothera scapoidea Nutt. ex Torr. & A. Gray 
Dicotyledons,Onagraceae,Oenothera scapoidea ssp. brachycarpa,Synonym,Chylismia scapoidea ssp. brachycarpa,,,,958,OENSCABRA,,Oenothera scapoidea Nutt. ex Torr. & A. Gray ssp. brachycarpa P.H. Raven 
Dicotyledons,Onagraceae,Oenothera scapoidea var. seorsa,Synonym,Chylismia scapoidea ssp. brachycarpa,,,,958,OENSCASEO,,Oenothera scapoidea Nutt. ex Torr. & A. Gray var. seorsa (A. Nelson) Munz 
Dicotyledons,Onagraceae,Oenothera strigosa,Synonym,Oenothera villosa ssp. strigosa,,,,2841,OENSTR,,Oenothera strigosa Mack. & Bush 
Dicotyledons,Onagraceae,Oenothera subacaulis,Synonym,Taraxia subacaulis,,,,981,OENSUB,,Oenothera subacaulis (Pursh) Garrett 
Dicotyledons,Onagraceae,Oenothera tanacetifolia,Synonym,Taraxia tanacetifolia,,,,983,OENTAN,,Oenothera tanacetifolia Torr. & A. Gray 
Dicotyledons,Onagraceae,Oenothera villosa,Accepted,Oenothera villosa,Bare species,native,Fully described,9739,OENVIL,,Oenothera villosa Thunb. 
Dicotyledons,Onagraceae,Oenothera villosa ssp. strigosa,Accepted,Oenothera villosa ssp. strigosa,,native,Fully described,2841,OENVILSTR,,Oenothera villosa Thunb. ssp. strigosa (Rydb.) W. Dietr. & P.H. Raven 
Dicotyledons,Onagraceae,Oenothera wolfii,Accepted,Oenothera wolfii,,native,Fully described,2842,OENWOL,,"Oenothera wolfii (Munz) P.H. Raven, W. Dietr. & Stubbe "
Dicotyledons,Onagraceae,Taraxia breviflora,Misapplied,Taraxia tanacetifolia,,,,983,TARBRE,,Taraxia breviflora (Torr. & A. Gray) Nutt. ex Small 
Dicotyledons,Onagraceae,Taraxia ovata,Accepted,Taraxia ovata,,native,Fully described,897,TAROVA,,Taraxia ovata (Nutt.) Small 
Dicotyledons,Onagraceae,Taraxia subacaulis,Accepted,Taraxia subacaulis,,native,Fully described,981,TARSUB,,Taraxia subacaulis (Pursh) Rydberg 
Dicotyledons,Onagraceae,Taraxia tanacetifolia,Accepted,Taraxia tanacetifolia,,native,Fully described,983,TARTAN,,Taraxia tanacetifolia (Torr. & A. Gray) Piper 
Dicotyledons,Onagraceae,Taraxia tanacetifolia ssp. tanacetifolia,Synonym,Taraxia tanacetifolia,,,,983,TARTANTAN,,Taraxia tanacetifolia (Torr. & A. Gray) Piper ssp. tanacetifolia 
Dicotyledons,Onagraceae,Tetrapteron graciliflora,Synonym,Tetrapteron graciliflorum,,,,805,TETGRA,,Tetrapteron graciliflora (Hook. & Arn.) W.L. Wagner & Hoch 
Dicotyledons,Onagraceae,Tetrapteron graciliflorum,Accepted,Tetrapteron graciliflorum,,native,Fully described,805,TETGRA2,,Tetrapteron graciliflorum (Hook. & Arn.) W.L. Wagner & Hoch 
Dicotyledons,Onagraceae,Tetrapteron palmeri,Accepted,Tetrapteron palmeri,,native,Fully described,901,TETPAL,,Tetrapteron palmeri (S. Watson) W.L. Wagner & Hoch 
Dicotyledons,Onagraceae,Zauschneria latifolia,Synonym,Epilobium canum ssp. latifolium,,,,4362,ZAULAT,,Zauschneria latifolia (Hook.) Greene 
Dicotyledons,Onagraceae,Zauschneria latifolia var. latifolia,Synonym,Epilobium canum ssp. latifolium,,,,4362,ZAULATLAT,,Zauschneria latifolia (Hook.) Greene var. latifolia 
Dicotyledons,Orobanchaceae,Aphyllon californicum,Accepted,Aphyllon californicum,Bare species,native,,9433,APHCAL,,Aphyllon californicum (Cham. & Schltdl.) A. Gray 
Dicotyledons,Orobanchaceae,Aphyllon californicum ssp. californicum,Accepted,Aphyllon californicum ssp. californicum,,native,,2854,APHCALCAL,,Aphyllon californicum (Cham. & Schltdl.) A. Gray ssp. californicum 
Dicotyledons,Orobanchaceae,Aphyllon californicum ssp. grayanum,Accepted,Aphyllon californicum ssp. grayanum,,native,,2855,APHCALGRA,,Aphyllon californicum (Cham. & Schltdl.) A. Gray ssp. grayanum (Beck) A.C. Schneid. 
Dicotyledons,Orobanchaceae,Aphyllon corymbosum,Accepted,Aphyllon corymbosum,Bare species,native,,12974,APHCOR2,,Aphyllon corymbosum (Rydb.) A.C. Schneid. 
Dicotyledons,Orobanchaceae,Aphyllon corymbosum ssp. corymbosum,Accepted,Aphyllon corymbosum ssp. corymbosum,,native,,2856,APHCORCOR,,Aphyllon corymbosum (Rydb.) A.C. Schneid. ssp. corymbosum 
Dicotyledons,Orobanchaceae,Aphyllon corymbosum ssp. mutabile,Accepted,Aphyllon corymbosum ssp. mutabile,,native,,14732,APHCORMUT,,Aphyllon corymbosum (Rydb.) A.C. Schneid. ssp. mutabile (Heckard) A.C. Schneid. 
Dicotyledons,Orobanchaceae,Aphyllon epigalium,Accepted,Aphyllon epigalium,Bare species,native,,14631,APHEPI,,Aphyllon epigalium Colwell & A.C. Schneid. 
Dicotyledons,Orobanchaceae,Aphyllon epigalium ssp. epigalium,Accepted,Aphyllon epigalium ssp. epigalium,,native,,14632,APHEPIEPI,,Aphyllon epigalium Colwell & A.C. Schneid. ssp. epigalium 
Dicotyledons,Orobanchaceae,Aphyllon fasciculatum,Accepted,Aphyllon fasciculatum,sensu stricto,native,,2861,APHFAS1,,Aphyllon fasciculatum (Nutt.) Torr. & A. Gray 
Dicotyledons,Orobanchaceae,Aphyllon fasciculatum,Synonym,Aphyllon franciscanum,in part,,,14811,APHFAS7APHFRA,,Aphyllon fasciculatum (Nutt.) Torr. & A. Gray 
Dicotyledons,Orobanchaceae,Aphyllon franciscanum,Accepted,Aphyllon franciscanum,,native,,14811,APHFRA,,Aphyllon franciscanum (Achey) A.C.Schneid. 
Dicotyledons,Orobanchaceae,Aphyllon ludovicianum,Accepted,Aphyllon ludovicianum,,native,,2871,APHLUD,,Aphyllon ludovicianum (Nutt.) A. Gray 
Dicotyledons,Orobanchaceae,Aphyllon pinorum,Accepted,Aphyllon pinorum,,native,,2874,APHPIN,,Aphyllon pinorum (Geyer ex Hook.) A. Gray 
Dicotyledons,Orobanchaceae,Aphyllon purpureum,Accepted,Aphyllon purpureum,,native,,2878,APHPUR,,Aphyllon purpureum (A. Heller) Holub 
Dicotyledons,Orobanchaceae,Bellardia viscosa,Accepted,Bellardia viscosa,,"exotic, naturalized",,2919,BELVIS,,Bellardia viscosa (L.) Fisch. & C.A. Mey. 
Dicotyledons,Orobanchaceae,Boschniakia hookeri,Synonym,Kopsiopsis hookeri,,,,622,BOSHOO,,Boschniakia hookeri Walp. 
Dicotyledons,Orobanchaceae,Boschniakia strobilacea,Synonym,Kopsiopsis strobilacea,,,,640,BOSSTR,,Boschniakia strobilacea A. Gray 
Dicotyledons,Orobanchaceae,Castilleja affinis,Synonym,Castilleja litoralis,,,,851,CASAFF,,Castilleja affinis Hook. & Arn. 
Dicotyledons,Orobanchaceae,Castilleja affinis ssp. litoralis,Synonym,Castilleja litoralis,,,,851,CASAFFLIT,,Castilleja affinis Hook. & Arn. ssp. litoralis (Pennell) T.I. Chuang & Heckard 
Dicotyledons,Orobanchaceae,Castilleja ambigua,Accepted,Castilleja ambigua,Bare species,native,,9669,CASAMB,,Castilleja ambigua Hook. & Arn. 
Dicotyledons,Orobanchaceae,Castilleja ambigua ssp. ambigua,Synonym,Castilleja ambigua var. ambigua,,,,697,CASAMBAMB2,,Castilleja ambigua Hook. & Arn. ssp. ambigua 
Dicotyledons,Orobanchaceae,Castilleja ambigua var. ambigua,Accepted,Castilleja ambigua var. ambigua,,native,,697,CASAMBAMB,,Castilleja ambigua Hook. & Arn. var. ambigua 
Dicotyledons,Orobanchaceae,Castilleja angustifolia,Synonym,Castilleja chromosa,in part,,,758,CASANG7CASCHR3,,Castilleja angustifolia (Nutt.) G. Don 
Dicotyledons,Orobanchaceae,Castilleja angustifolia,Accepted,Castilleja angustifolia,Bare species; sensu stricto,native,,9670,CASANG1,,Castilleja angustifolia (Nutt.) G. Don 
Dicotyledons,Orobanchaceae,Castilleja angustifolia var. angustifolia,Accepted,Castilleja angustifolia var. angustifolia,,native,,4858,CASANGANG,,Castilleja angustifolia (Nutt.) G. Don var. angustifolia 
Dicotyledons,Orobanchaceae,Castilleja applegatei,Accepted,Castilleja applegatei,Bare species,native,,9671,CASAPP1,,Castilleja applegatei Fernald 
Dicotyledons,Orobanchaceae,Castilleja applegatei,Misapplied,Castilleja viscidula,,,,1000,CASAPP7CASVIS,,Castilleja applegatei Fernald 
Dicotyledons,Orobanchaceae,Castilleja applegatei ssp. pinetorum,Synonym,Castilleja applegatei var. pinetorum,,,,704,CASAPPPIN2,,Castilleja applegatei Fernald ssp. pinetorum (Fernald) T.I. Chuang & Heckard 
Dicotyledons,Orobanchaceae,Castilleja applegatei var. applegatei,Accepted,Castilleja applegatei var. applegatei,,native,,702,CASAPPAPP,,Castilleja applegatei Fernald var. applegatei 
Dicotyledons,Orobanchaceae,Castilleja applegatei var. fragilis,Synonym,Castilleja applegatei var. pinetorum,,,,704,CASAPPFRA,,Castilleja applegatei Fernald var. fragilis (Zeile) N.H. Holmgren 
Dicotyledons,Orobanchaceae,Castilleja applegatei var. pinetorum,Accepted,Castilleja applegatei var. pinetorum,,native,,704,CASAPPPIN,,Castilleja applegatei Fernald var. pinetorum (Fernald) N.H. Holmgren 
Dicotyledons,Orobanchaceae,Castilleja arachnoidea,Accepted,Castilleja arachnoidea,,native,,708,CASARA,,Castilleja arachnoidea Greenm. 
Dicotyledons,Orobanchaceae,Castilleja arachnoidea ssp. arachnoidea,Synonym,Castilleja arachnoidea,,,,708,CASARAARA2,,Castilleja arachnoidea Greenm. ssp. arachnoidea 
Dicotyledons,Orobanchaceae,Castilleja arachnoidea ssp. schizotricha,Synonym,Castilleja schizotricha,,,,959,CASARASCH,,Castilleja arachnoidea Greenm. ssp. schizotricha (Greenm.) Pennell 
Dicotyledons,Orobanchaceae,Castilleja attenuata,Accepted,Castilleja attenuata,,native,,2851,CASATT,,Castilleja attenuata (A. Gray) T.I. Chuang & Heckard 
Dicotyledons,Orobanchaceae,Castilleja brevilobata,Accepted,Castilleja brevilobata,,native,,732,CASBRE,,Castilleja brevilobata Piper 
Dicotyledons,Orobanchaceae,Castilleja campestris,Accepted,Castilleja campestris,Bare species,native,,9673,CASCAM,,Castilleja campestris (Benth.) T.I. Chuang & Heckard 
Dicotyledons,Orobanchaceae,Castilleja campestris ssp. campestris,Synonym,Castilleja campestris var. campestris,,,,2853,CASCAMCAM2,,Castilleja campestris (Benth.) T.I. Chuang & Heckard ssp. campestris 
Dicotyledons,Orobanchaceae,Castilleja campestris var. campestris,Accepted,Castilleja campestris var. campestris,,native,,2853,CASCAMCAM,,Castilleja campestris (Benth.) T.I. Chuang & Heckard var. campestris 
Dicotyledons,Orobanchaceae,Castilleja chambersii,Accepted,Castilleja chambersii,,native,,4457,CASCHA,,Castilleja chambersii J.M. Egger & Meinke 
Dicotyledons,Orobanchaceae,Castilleja chlorotica,Accepted,Castilleja chlorotica,,native,,760,CASCHL,,Castilleja chlorotica Piper 
Dicotyledons,Orobanchaceae,Castilleja chromosa,Accepted,Castilleja chromosa,,native,,758,CASCHR3,,Castilleja chromosa A. Nelson 
Dicotyledons,Orobanchaceae,Castilleja chrysantha,Accepted,Castilleja chrysantha,,native,,759,CASCHR2,,Castilleja chrysantha Greenm. 
Dicotyledons,Orobanchaceae,Castilleja collegiorum,Accepted,Castilleja collegiorum,,native,,14432,CASCOL,,Castilleja collegiorum J.M. Egger & S. Malaby 
Dicotyledons,Orobanchaceae,Castilleja cusickii,Accepted,Castilleja cusickii,,native,,776,CASCUS,,Castilleja cusickii Greenm. 
Dicotyledons,Orobanchaceae,Castilleja dixonii,Synonym,Castilleja miniata var. dixonii,,,,14455,CASDIX,,Castilleja dixonii Fernald 
Dicotyledons,Orobanchaceae,Castilleja elata,Accepted,Castilleja elata,,native,,789,CASELA,,Castilleja elata Piper 
Dicotyledons,Orobanchaceae,Castilleja exilis,Synonym,Castilleja minor var. exilis,,,,791,CASEXI,,Castilleja exilis A. Nelson 
Dicotyledons,Orobanchaceae,Castilleja exserta,Accepted,Castilleja exserta,Bare species,"exotic, not naturalized",,14496,CASEXS,,Castilleja exserta (A. Heller) T.I. Chuang & Heckard 
Dicotyledons,Orobanchaceae,Castilleja exserta ssp. exserta,Accepted,Castilleja exserta ssp. exserta,,"exotic, not naturalized",,14495,CASEXSEXS,,Castilleja exserta (A. Heller) T.I. Chuang & Heckard ssp. exserta 
Dicotyledons,Orobanchaceae,Castilleja filifolia,Synonym,Castilleja arachnoidea,,,,708,CASFIL,,Castilleja filifolia Eastw. 
Dicotyledons,Orobanchaceae,Castilleja flava,Accepted,Castilleja flava,Bare species,native,,9674,CASFLA,,Castilleja flava S. Watson 
Dicotyledons,Orobanchaceae,Castilleja flava var. rustica,Accepted,Castilleja flava var. rustica,,native,,795,CASFLARUS,,Castilleja flava S. Watson var. rustica (Piper) N.H. Holmgren 
Dicotyledons,Orobanchaceae,Castilleja fraterna,Accepted,Castilleja fraterna,,native,,798,CASFRA,,Castilleja fraterna Greenm. 
Dicotyledons,Orobanchaceae,Castilleja glandulifera,Accepted,Castilleja glandulifera,,native,,801,CASGLA,,Castilleja glandulifera Pennell 
Dicotyledons,Orobanchaceae,Castilleja gracillima,Accepted,Castilleja gracillima,,native,,14610,CASGRA,,Castilleja gracillima Rydb. 
Dicotyledons,Orobanchaceae,Castilleja hispida,Accepted,Castilleja hispida,Bare species,native,,9675,CASHIS,,Castilleja hispida Benth. 
Dicotyledons,Orobanchaceae,Castilleja hispida ssp. abbreviata,Synonym,Castilleja hispida var. hispida,,,,816,CASHISABB,,Castilleja hispida Benth. ssp. abbreviata (Fernald) Pennell 
Dicotyledons,Orobanchaceae,Castilleja hispida ssp. acuta,Synonym,Castilleja hispida var. acuta,,,,815,CASHISACU2,,Castilleja hispida Benth. ssp. acuta Pennell 
Dicotyledons,Orobanchaceae,Castilleja hispida ssp. brevilobata,Synonym,Castilleja brevilobata,,,,732,CASHISBRE,,Castilleja hispida Benth. ssp. brevilobata (Piper) T.I. Chuang & Heckard 
Dicotyledons,Orobanchaceae,Castilleja hispida ssp. hispida,Synonym,Castilleja hispida var. hispida,,,,816,CASHISHIS2,,Castilleja hispida Benth. ssp. hispida 
Dicotyledons,Orobanchaceae,Castilleja hispida var. acuta,Accepted,Castilleja hispida var. acuta,,native,,815,CASHISACU,,Castilleja hispida Benth. var. acuta (Pennell) Ownbey 
Dicotyledons,Orobanchaceae,Castilleja hispida var. hispida,Accepted,Castilleja hispida var. hispida,,native,,816,CASHISHIS,,Castilleja hispida Benth. var. hispida 
Dicotyledons,Orobanchaceae,Castilleja inverta,Synonym,Castilleja pallescens var. inverta,,,,826,CASINV,,Castilleja inverta (A. Nelson & J.F. Macbr.) Pennell & Ownbey 
Dicotyledons,Orobanchaceae,Castilleja lacera,Accepted,Castilleja lacera,,native,,2867,CASLAC,,Castilleja lacera (Benth.) T.I. Chuang & Heckard 
Dicotyledons,Orobanchaceae,Castilleja levisecta,Accepted,Castilleja levisecta,,native,,840,CASLEV,,Castilleja levisecta Greenm. 
Dicotyledons,Orobanchaceae,Castilleja linariaefolia,Synonym,Castilleja linariifolia,,,,849,CASLIN2,,Castilleja linariaefolia Benth. 
Dicotyledons,Orobanchaceae,Castilleja linariifolia,Accepted,Castilleja linariifolia,,native,,849,CASLIN,,Castilleja linariifolia Benth. 
Dicotyledons,Orobanchaceae,Castilleja litoralis,Accepted,Castilleja litoralis,,native,,851,CASLIT,,Castilleja litoralis Pennell 
Dicotyledons,Orobanchaceae,Castilleja longispica,Misapplied,Castilleja pilosa var. pilosa,,,,916,CASLON,,Castilleja longispica A. Nelson 
Dicotyledons,Orobanchaceae,Castilleja lutea,Synonym,Castilleja cusickii,,,,776,CASLUT2,,Castilleja lutea A. Heller 
Dicotyledons,Orobanchaceae,Castilleja lutescens,Accepted,Castilleja lutescens,,native,,853,CASLUT,,Castilleja lutescens (Greenm.) Rydb. 
Dicotyledons,Orobanchaceae,Castilleja mendocinensis,Accepted,Castilleja mendocinensis,,native,,4818,CASMEN,,Castilleja mendocinensis (Eastw.) Pennell 
Dicotyledons,Orobanchaceae,Castilleja miniata,Accepted,Castilleja miniata,Bare species,native,,9676,CASMIN,,Castilleja miniata Douglas ex Hook. 
Dicotyledons,Orobanchaceae,Castilleja miniata ssp. elata,Synonym,Castilleja elata,,,,789,CASMINELA,,Castilleja miniata Douglas ex Hook. ssp. elata (Piper) Munz 
Dicotyledons,Orobanchaceae,Castilleja miniata ssp. miniata,Synonym,Castilleja miniata var. miniata,,,,875,CASMINMIN,,Castilleja miniata Douglas ex Hook. ssp. miniata 
Dicotyledons,Orobanchaceae,Castilleja miniata var. dixonii,Accepted,Castilleja miniata var. dixonii,,native,,14455,CASMINDIX,,Castilleja miniata Douglas ex Hook. var. dixonii (Fernald) A. Nelson & J.F. Macbr. 
Dicotyledons,Orobanchaceae,Castilleja miniata var. miniata,Accepted,Castilleja miniata var. miniata,,native,,875,CASMINMIN3,,Castilleja miniata Douglas ex Hook. var. miniata 
Dicotyledons,Orobanchaceae,Castilleja minor,Accepted,Castilleja minor,Bare species,native,,9677,CASMIN2,,Castilleja minor (A. Gray) A. Gray 
Dicotyledons,Orobanchaceae,Castilleja minor ssp. minor,Misapplied,Castilleja minor var. exilis,,,,791,CASMINMIN2,,Castilleja minor (A. Gray) A. Gray ssp. minor 
Dicotyledons,Orobanchaceae,Castilleja minor var. exilis,Accepted,Castilleja minor var. exilis,,native,,791,CASMINEXI,,Castilleja minor (A. Gray) A. Gray var. exilis (A. Nelson) J.M. Egger 
Dicotyledons,Orobanchaceae,Castilleja oregonensis,Synonym,Castilleja rhexiifolia,,,,944,CASORE2,,Castilleja oregonensis Gand. 
Dicotyledons,Orobanchaceae,Castilleja oreopola,Synonym,Castilleja parviflora var. oreopola,,,,907,CASORE3,,Castilleja oreopola Greenm. 
Dicotyledons,Orobanchaceae,Castilleja oresbia,Accepted,Castilleja oresbia,,native,,896,CASORE,,Castilleja oresbia Greenm. 
Dicotyledons,Orobanchaceae,Castilleja ownbeyana,Synonym,Castilleja chrysantha,,,,759,CASOWN,,Castilleja ownbeyana Pennell 
Dicotyledons,Orobanchaceae,Castilleja pallescens,Accepted,Castilleja pallescens,Bare species,native,,9678,CASPAL,,Castilleja pallescens (A. Gray) Greenm. 
Dicotyledons,Orobanchaceae,Castilleja pallescens var. inverta,Accepted,Castilleja pallescens var. inverta,,native,,826,CASPALINV,,Castilleja pallescens (A. Gray) Greenm. var. inverta (A. Nelson & J.F. Macbr.) Edwin 
Dicotyledons,Orobanchaceae,Castilleja parviflora,Accepted,Castilleja parviflora,Bare species,native,,9679,CASPAR,,Castilleja parviflora Bong. 
Dicotyledons,Orobanchaceae,Castilleja parviflora var. oreopola,Accepted,Castilleja parviflora var. oreopola,,native,,907,CASPARORE,,Castilleja parviflora Bong. var. oreopola (Greenm.) Ownbey 
Dicotyledons,Orobanchaceae,Castilleja payneae,Synonym,Castilleja arachnoidea,,,,708,CASPAY,,Castilleja payneae Eastw. 
Dicotyledons,Orobanchaceae,Castilleja peckiana,Accepted,Castilleja peckiana,,native,,909,CASPEC,,Castilleja peckiana Pennell 
Dicotyledons,Orobanchaceae,Castilleja pilosa,Accepted,Castilleja pilosa,Bare species,native,,9680,CASPIL,,Castilleja pilosa (S. Watson) Rydb. 
Dicotyledons,Orobanchaceae,Castilleja pilosa var. pilosa,Accepted,Castilleja pilosa var. pilosa,,native,,916,CASPILPIL,,Castilleja pilosa (S. Watson) Rydb. var. pilosa 
Dicotyledons,Orobanchaceae,Castilleja pilosa var. steenensis,Accepted,Castilleja pilosa var. steenensis,,native,,917,CASPILSTE,,Castilleja pilosa (S. Watson) Rydb. var. steenensis (Pennell) N.H. Holmgren 
Dicotyledons,Orobanchaceae,Castilleja pruinosa,Accepted,Castilleja pruinosa,,native,,921,CASPRU,,Castilleja pruinosa Fernald 
Dicotyledons,Orobanchaceae,Castilleja psittacina,Synonym,Castilleja pilosa var. pilosa,,,,916,CASPSI,,Castilleja psittacina (Eastw.) Pennell 
Dicotyledons,Orobanchaceae,Castilleja rhexifolia,Synonym,Castilleja rhexiifolia,,,,944,CASRHE2,,Castilleja rhexifolia Rydb. 
Dicotyledons,Orobanchaceae,Castilleja rhexiifolia,Accepted,Castilleja rhexiifolia,,native,,944,CASRHE,,Castilleja rhexiifolia Rydb. 
Dicotyledons,Orobanchaceae,Castilleja rubida,Accepted,Castilleja rubida,,native,,950,CASRUB,,Castilleja rubida Piper 
Dicotyledons,Orobanchaceae,Castilleja rupicola,Accepted,Castilleja rupicola,,native,,951,CASRUP,,Castilleja rupicola Piper 
Dicotyledons,Orobanchaceae,Castilleja rustica,Synonym,Castilleja flava var. rustica,,,,795,CASRUS,,Castilleja rustica Piper 
Dicotyledons,Orobanchaceae,Castilleja schizotricha,Accepted,Castilleja schizotricha,,native,,959,CASSCH,,Castilleja schizotricha Greenm. 
Dicotyledons,Orobanchaceae,Castilleja septentrionalis,Synonym,Castilleja rhexiifolia,,,,944,CASSEP,,Castilleja septentrionalis Lindl. 
Dicotyledons,Orobanchaceae,Castilleja suksdorfii,Accepted,Castilleja suksdorfii,,native,,977,CASSUK,,Castilleja suksdorfii A. Gray 
Dicotyledons,Orobanchaceae,Castilleja taedifera,Synonym,Castilleja hispida var. acuta,,,,815,CASTAE,,Castilleja taedifera Pennell 
Dicotyledons,Orobanchaceae,Castilleja tenuis,Accepted,Castilleja tenuis,,native,,2864,CASTEN,,Castilleja tenuis (A. Heller) T.I. Chuang & Heckard 
Dicotyledons,Orobanchaceae,Castilleja thompsonii,Accepted,Castilleja thompsonii,,native,,4511,CASTHO,,Castilleja thompsonii Pennell 
Dicotyledons,Orobanchaceae,Castilleja viscidula,Accepted,Castilleja viscidula,,native,,1000,CASVIS,,Castilleja viscidula A. Gray 
Dicotyledons,Orobanchaceae,Castilleja wallowensis,Synonym,Castilleja chrysantha,in part,,,759,CASWAL7CASCHR2,,Castilleja wallowensis Pennell 
Dicotyledons,Orobanchaceae,Castilleja wallowensis,Synonym,Castilleja rhexiifolia,in part,,,944,CASWAL7CASRHE,,Castilleja wallowensis Pennell 
Dicotyledons,Orobanchaceae,Castilleja wherryana,Synonym,Castilleja applegatei var. pinetorum,,,,704,CASWHE,,Castilleja wherryana Pennell 
Dicotyledons,Orobanchaceae,Castilleja xanthotricha,Accepted,Castilleja xanthotricha,,native,,1005,CASXAN,,Castilleja xanthotricha Pennell 
Dicotyledons,Orobanchaceae,Chloropyron maritimum,Accepted,Chloropyron maritimum,Bare species,native,,9685,CHLMAR,,Chloropyron maritimum (Nutt. ex Benth.) A. Heller 
Dicotyledons,Orobanchaceae,Chloropyron maritimum ssp. canescens,Accepted,Chloropyron maritimum ssp. canescens,,native,,1219,CHLMARCAN,,Chloropyron maritimum (Nutt. ex Benth.) A. Heller ssp. canescens (A. Gray) Tank & J.M. Egger 
Dicotyledons,Orobanchaceae,Chloropyron maritimum ssp. palustre,Accepted,Chloropyron maritimum ssp. palustre,,native,,1220,CHLMARPAL,,Chloropyron maritimum (Nutt. ex Benth.) A. Heller ssp. palustre (Behr) Tank & J.M. Egger 
Dicotyledons,Orobanchaceae,Cordylanthus canescens,Synonym,Chloropyron maritimum ssp. canescens,,,,1219,CORCAN2,,Cordylanthus canescens A. Gray 
Dicotyledons,Orobanchaceae,Cordylanthus capitatus,Accepted,Cordylanthus capitatus,,native,,1192,CORCAP,,Cordylanthus capitatus Nutt. ex Benth. 
Dicotyledons,Orobanchaceae,Cordylanthus maritimus,Synonym,Chloropyron maritimum,,,,9685,CORMAR,,Cordylanthus maritimus Nutt. ex Benth. 
Dicotyledons,Orobanchaceae,Cordylanthus maritimus ssp. canescens,Synonym,Chloropyron maritimum ssp. canescens,,,,1219,CORMARCAN,,Cordylanthus maritimus Nutt. ex Benth. ssp. canescens (A. Gray) T.I. Chuang & Heckard 
Dicotyledons,Orobanchaceae,Cordylanthus maritimus ssp. palustris,Synonym,Chloropyron maritimum ssp. palustre,,,,1220,CORMARPAL,,Cordylanthus maritimus Nutt. ex Benth. ssp. palustris (Behr) T.I. Chuang & Heckard 
Dicotyledons,Orobanchaceae,Cordylanthus maritimus var. canescens,Synonym,Chloropyron maritimum ssp. canescens,,,,1219,CORMARCAN2,,Cordylanthus maritimus Nutt. ex Benth. var. canescens (A. Gray) Jeps. 
Dicotyledons,Orobanchaceae,Cordylanthus ramosus,Accepted,Cordylanthus ramosus,,native,,1234,CORRAM,,Cordylanthus ramosus Nutt. ex Benth. 
Dicotyledons,Orobanchaceae,Cordylanthus ramosus ssp. ramosus,Synonym,Cordylanthus ramosus,,,,1234,CORRAMRAM2,,Cordylanthus ramosus Nutt. ex Benth. ssp. ramosus 
Dicotyledons,Orobanchaceae,Cordylanthus ramosus var. puberulus,Synonym,Cordylanthus ramosus,,,,1234,CORRAMPUB,,Cordylanthus ramosus Nutt. ex Benth. var. puberulus J.F. Macbr. 
